status_id,language,sentiment,text
50273918602330112,es,positive,@IrukAsturias Saludos desde Argentina 
60909024928989185,es,positive,@BieberRockea  JAJAJAJAJAJAJA DE VERDAD TE AFECTO DEMASIADO EL CHOCOLATE!!! 
50897720143118336,es,positive,Creo que por primera vez voy a llegar  puntual a mi clase de cualitativa!! Jajajajajja 
60149546617028608,es,positive,@imLegalBitch  lol
51481611459506176,es,positive,Todo es mejor en familia. 
57165372561965057,es,positive,@sofi_pc daleees! Mañana hablamos 
59855509225877504,es,positive,No es que sea interesada pero mi Próximo Novio tiene que tener un Carro del Año y Apartamento 
50665229452984320,es,positive,Ella sera mi niña para siempre ! 
59308858694320128,es,positive,@anamestre96 ajajajajaja siii es que motiiva ver gente culééé por la vida 
60095763719528448,es,positive,leyendo la nueva edición de makeover y color de #InStyle @instylemexico  tienen que comprarla 
50859390378577920,es,positive,@patoarellano Da lo mejor de ti &amp; Dileitalos a todos con tu voz ;') #Teaaadoro mi principe &lt;3 Ojala qe traigas Fotitos  BESOS
59572192169570304,es,positive,@rogersole88 @ivanlopezphoto m'acabo d'enrecordar que aquest matí hem esmorzat al mateix lloc!!! Hahaha ens ha faltat un rummi 
62294537749532673,es,positive,@CamiloWind A 2 Pts Del 8vo 
60893760468430848,es,positive,"@sooiluuli @kroana @upsybetzy ella atiende a los chicos (sus víctimas xD) y el marido a adultos, pero él nada que ver es un groso "
56446821828005889,es,positive,Un #FF a @marioandrescm gran caballero con una gran vena poética y un exquisito gusto musical  Por hombres como él es que empiezo a creer.
11676572528410624,es,positive,"caca l0uPH v!dI

heehhe .. 

~~ "
50412594149851136,es,positive,"@Blackmistletoe D acuerdo mal! Entre &quot;las manitas&quot;  con Ema en la pileta y las cucharitas con Juanpa, era un atentado al estomago Jajaja!"
48900758783000576,es,positive,@almaon10 awwwww jurooo q ya hareee tiempooo nos tenemos q veeeer!! 
57469066243342336,es,positive,@AnabyDm Son mejores mamita  llegue tu eres gafa hahahahah :$ xd
56691983229534208,es,positive,@crismoguiy sospecho que su alopecia te preocupa especialmente. La diferencia de edad y de nacionalidad es normal que la hagas notar 
62085116310208512,es,positive,@karineblanco t amo d qlqr jeito...  doces sonhos
50680605037441024,es,positive,"@malucadua bien, bien.. vos? "
62762607450402816,es,positive,a okey y cabe destacar q mi mama ahorita me odia  FIN
58644168733491200,es,positive,“@janette_22: Que delishhhh no tener claseeeeeesss oi  #win!” neeeta?? Excelente Jane van a juntarse en la noche?
49376769337327617,es,positive,@Hortega1987 :O A dormir!! 
61082963928039424,es,positive,@ValeriaRomeroT sisi ya te segui 
59398263463346177,es,positive,"Regreso de ultra tumba amiga, pero ya se le está pasando creo, lo bueno "
11696961409261568,es,positive,mutluu mutlu pazartesi sendromlarıı 
61936810724569088,es,positive,"@tayari ahh, good luck "
60587015938379776,es,positive,Mención en vídeo a @soniamouse_  http://www.youtube.com/watch?v=okpB84-ixKE
62478817201106944,es,positive,Yo te necesito junto a mi! 
49379336440127488,es,positive,Llegué a los 666 Followers y son las 3 am  o/
61655690388844545,es,positive,Jajajajaja pensé q doleria mas uuuf  me doy cuenta q nooo
48369664899817472,es,positive,Buenos dias...mañana mis ultimos parciales y pa mi casita a pasar un buen fin d semana...yupiii 
60425961283391488,es,positive,@marcelaguirado felicidadeeeees  jajajaja
58432140509057024,es,positive,"@juanreciomtz En nuestro site tienes muchos contenidos relacionados con el iPad, pero lo más recomendable es q sigas a @iPadizate "
57604301681459200,es,positive,@Ponchobaca Hola Ponchito  Besitos de el DF 
56256242137571328,es,positive,Zoo today 
51456124645425152,es,positive,@LapiithWY jajajaja lo se  Salud por eso ps xD
49455852939247616,es,positive,cocococopinho descartavel (8) 
49836418779975682,es,positive,#SabrosoEsCuando uno saca 20 en un Examen de Lapso 
48742489531756544,es,positive,"&quot;@SVMMY: @Beny_kizashi jajaj en serio el mio es Fao bigotes &quot;// amm en realidad no tengo gato, pero si fuera asi le pondria asi ♥ diass "
60661179294564352,es,positive,"@crnakgun @sewillla @costanze onlara da sormak lazım, henüz bişey diyen olmadı "
61962428946190336,es,positive,@Srtstrina Te sigo... Sigueme 
60730152136613888,es,positive,Yoo Soii Bipolar  
61786072958509056,es,positive,Hay muchas cosas q vienen y se van..!! Muchas buenas..Muchas Malas.:! no me importa cual seas..me QEDO CONTIGO SEA COMO SEA  :$
48836789644951552,es,positive,@Charro__Negro jajajajaja ok ok entonces tu te quedas dentro de mis followers jajaja 
60643345076191232,es,positive,"Un madridista, un corazon , un bandera.. Hala madrid..  #fb"
60671395042033666,es,positive,@Prisioner3 hola  si tienes toda la razón... Pero esta anunciada lluvia para hoy?
58140876274282496,es,positive,buenos diiiiiiiiiiiiiiias!! hoy amanecí d muy buen humor! 
61384774496960512,es,positive,@celticbabe2002 Awwwwww cute! 
58628875785216001,es,positive,Me tengo q ir decenme suerte ojala la gente nos ayude con un poco de trabajo para ganar plata 
61499826952617984,es,positive,@SebastianCoelho Che es una #goleada!! me llenas el TL.. ¿estan jugando con este tierral?? que consagrados estos jugadores 
57395030893137920,es,positive,@carrotarmy http://twitpic.com/4jkznl  xxxx
56963363275673600,es,positive,"Ilustrar, ilustrar.. todo el mundo a ilustrar "
60203235826343936,es,positive,veré esto y a dormir  http://bit.ly/fscflw mañana me pongo al día. Sólo me falta un capítulo
50828862791221248,es,positive,Pero asi puedo desahogarme y nadie me lee!  jaja
11643395432775680,es,positive,@kristen_solis #GoodIdea  deja ver... ahorita te digo D;
49864621036810241,es,positive,"@lpyo87 si, de inglés "
58409147514888192,es,positive,@jimenaofficial INTERNET!... NO TE DARA SUENO PERO PS NO TE ABURRIRAS 
49696243240275968,es,positive,Se las regresamos #Tigres!!! #Diablos 3 a 1 en su casa!! 
51558446507626496,es,positive,@smashblast_29 Yeay ...  ma'acih y kak admin ...  baek dech ...
56150677298233344,es,positive,La próxima semana se viene con todo!! 
58848901201014784,es,positive,@NanaJonasFS jejejeje  creo que pensábamos lo mismo :$
49739504092848131,es,positive,De esas veces en las que sientes que TODO va bien 
49048323260293120,es,positive,@bastienlabelle merci ! escale à Heathrow ou dispo qq heures ? good trip USA guy 
60359299632861184,es,positive,@Romeo_1325  siisiisii graciaas! Ntp
50123352324579328,es,positive,@Roman_vd_Werff OLÉ! Felicitaciones! 
59850409157726208,es,negative,ayy mi cabeza 
57780620620865536,es,negative,"@McflyUnsaidFran yo no lo pude ver, ni en directo ni ahora porque mi ordenador esta cascado y no me da cargado nunca. que depresion "
62690791058968577,es,negative,"@jmbeas el insomnio también me puede y me he puesto a programar, esto seguro que no es ágil "
59768858562674689,es,negative,"Sal de mi mente , sal de mi mente , sal de mi mente ... Por qué no has salido ? "
57683528648892416,es,negative,@GiaLuzcando jajajaja es culpa de la perica 
57652806588448768,es,negative,@LuGhanem En los 17 años 
50369400892698624,es,negative,@LedaMT lamentablemente me uno a @yosoyCamo ME DOY POR VENCIDA estoy destruidaaa uishh 
59842740015468544,es,negative,@lekabel to porra niuma 
11620109877510144,es,negative,@JaCorzo am..ciertoo! Supongo qe tndre qe ser tragafuegos por diciembre 
49775104938356736,es,negative,"@anabellaraggio nenaaaaaa!! 5 am eran cuando pusiste esto, que horror "
60221166295597056,es,negative,Mmm  no resiste y me hice tajada con queso y mantequila aaaa y coca cola =(
57458887816781824,es,negative,@MikmaqBabe  no  home  sick 
59352209527291904,es,negative,@johaagutierrez ains  bueno ya te agrego
49596380058095616,es,negative,@DaniielaaAve siii jajajaj xD q bolas  aunque que fino que vivas en venezuela! vives en caracas?
62105527475384320,es,negative,"@amar_nta A mí también me pilló pequeña, pero con la de veces que lo habrán repetido en la tele... xD No, no somos nadie "
49361484316286977,es,negative,#enunmundoperfecto estaria viendo la #luna junto a ti 
59081449764175872,es,negative,Quiero Helado  Cookies 'n Cream   ٩(-̮̮̃-̃)۶
61487077505769472,es,negative,@CamilaGomez10 nosee y anita te extraña 
61088049668427776,es,negative,@monicamendez64 Estas calientica por lo que veo. Yo te diera como tú quieres... Lastima que estoy lejos... 
61975187276566528,es,negative,@GiuliaNapo que saudade 
49836442532331520,es,negative,Me quiero ir de aquii 
61392373250396160,es,negative,@mdiie pero ahorita??? Ahoritititaaa? 
51308106973581313,es,negative,@_krmen bu.. te toco trabajar? 
61816746956423168,es,negative,@remechler @lucaasantana aaah vocês estão me exculaxando.. 
56496367232753664,es,negative,@pyptotheend YY? funciono o no sirvio para nada ?? 
57354152300384256,es,negative,xfin termine la pag web!!.....ya a mimir ke mañana sera un dia super largo  #fb #twittOff
48969455404986368,es,negative,"@Anahi Andaaale!! anita!! cumpleme mi sueño, envíame un beso x DM porfis!!! "
11632618546139138,es,negative,@mrboro pues si la rego pero tambien la defensa se mostro bien debil. Sorry por los fans del Santos!! Including ME 
57887984883740672,es,negative,"@jasminrovira yo si...mas que guerra fria, celillos ! Hay una peli muy buena sobre la carrera espacial, no recuerdo el nombre,  tu si?"
58564850703548416,es,negative,Quiero un perro 
51512185993691136,es,negative,mañana... bueno Hoy jajaja no voy a salir  me qdare todo el dia en la casa! :S
61441018859503617,es,negative,Buenos días!! Yo tmb quería ir a vallares!!  porque no me llevaron???
61146992159637504,es,negative,"@R4Ivan ya se van?  buen viaje chicos, cualquier cosa estamos al pendiente "
61249028964364288,es,negative,"@Jacky_Esencia No! o sea sta bien q stoy feita, pero no para q m esprecie d esa menera! si, yo tmb vi q acepto a otras y a mi nada! "
59298656943218688,es,negative,"Ojala pudiera deterner el tiempo. Para verte de nuevo, para darte un abrazo y nunca soltarte "
59625832796266496,es,negative,"one21guns asked: Heyy!  Oye que no pude ir el jueves, lo siento  Pero estoy perdonada, verdad??  Qué... http://tumblr.com/xwk25jn5ej"
57611972249796608,es,negative,conectate 
61852441993416704,es,negative,"me tenia que haber ido con mi mama, por lo menos para no quedarme aqui ladillado solo "
56197493070897152,es,negative,"@unidos_x_lyc  sip,pense q hoy ni te habias acordado d yo,por twitter "
62192457458262016,es,negative,Me duele la garganta por culpa de cantar tanto  http://www.masher.com/player.jsp?key=5d337e10-3817-9fad-3fa1-0000efc93f5a&amp;adScheme=0
61512515275866112,es,negative,Ya casi no entró en la cama en el medio de mis mapis 
59280753464311809,es,negative,"#notamental Necesito una nueva correa de taches, la que tengo esta muy vieja "
59510863345885184,es,negative,La soledad me pone cursi y pendeja 
61809083329675264,es,negative,Hoy me levante triste #Mequillaeso 
60960262458572801,es,negative,@cennec ya se que la regue 
58432089313378304,es,negative,&quot;@PDumit: ya me dio sueño  // échate una dormidita jajajajaja&quot;// me estas albureando vdd -.-
56939735528112128,es,negative,Coquito? Qué es coquito? 
49542849515106304,es,negative,"@Pazimun SÍ!  pero es el único momento que tengo, porqué entre la parte la tesis y la práctica que hago no me queda tiempo "
59237388781756416,es,negative,Buenos días. Me reporto desde el trabajo con mucho frio. 
59222048014217217,es,negative,"220C7341 Agreguenme pls, se fueron todos mis contactos de la BB "
59132636760772608,es,negative,Como quisiera devolver el tiempo y evitarte este momento 
49947011612545024,es,negative,"@OrlemyGabs jajajaaja ni tanto, yo quiero hacer algo productivo  ya me canse de dormir!!"
56658189457956864,es,negative,"@soniadiez Je, je, tenía uno hasta el año pasado en Burgos con un compañero: http://goo.gl/4shWt pero nos lo quitaron por música latina "
62217942657531905,es,negative,Se necesitan 2 
56360677094326272,es,negative,CON DOLOR  6 PUNTOS EN EL PALADARY ME DICE EL DC &quot;NO SE VAYA A TOCAR CON LA LENGUA&quot;AH? NO ES... Buy Vicodin Online &gt; http://bit.ly/hZRZwX
49532659470315520,es,negative,@victoriaruffo31 TE EXTRAÑO QUEEN    ♥
61947005651517440,es,negative,me queme la lengua y me duele mucho 
51517392009957376,es,negative,#Confieso q no tengo ni un chin de sueño :/ pero hay naiden q me haga coro a esta hora 
49770101695717376,es,negative,Dentro del avión... 
50866957066571776,es,negative,@EleynaLeoonM jajaja tranquilaaaaa prince  de todos modos me quede dormida
61031757872496640,es,negative,Tu eres listo PUES YO LO SOY MAS!!! hay gente k nunca cambia y se pasan la vida mintiendo 
60628019450085377,es,negative,"@Sanzera_Sevilla @Gazu_Esencia yo espero ke no llueva que hoy sale la hermandad de mi barrio en Carmona, me da penita "
48374586672291840,es,negative,"@DannyGuzmann Feliz cumpleaños miamor hermosa, ayer no pude ir  culpa de Lucho y de @MariioArteta te quiero muchisimooo muahh"
60610096283140097,es,negative,@txumfs ya!  muchas gracias...
59291001356943360,es,negative,no los fui a despedir que mala persona me siento! 
49391995902373889,es,negative,Noooo school tomorrow. 
59413563399344129,es,negative,Mi papa me dijo que yo no voy a salir hoy.. 
51506914093301760,es,negative,Tantos años de amistad y me cambias por gente que ni conoces  #EsCosaDeJovenes
50991878493061121,es,negative,No la entiendooo :'(..... Yo estoy Feliz ella NO 
62120839277068288,es,negative,Y @yeaitsAndy se fue a dormir y no se despidio 
56355569463861248,es,negative,Quisiera verte hoy 
61059931712929793,es,negative,Affs! No he tenido mucha señal aquí 
57834269350969344,es,negative,Yo que quería pasar la tarde durmiendo  Tengo que ir a hacer otro trabajo 
49473665057828864,es,negative,Sigue lloviendo  Padre manda el sol
49094180215070720,es,negative,no se que hacer! 
57366903982784512,es,negative,"gracias @neii17 , pero todavia keda mucho para el jueves, joooo "
58138293392523264,es,negative,llevo media hora en la cola la consegui x bohio y voy x el tanque de hidrocentro 
62307375545196544,es,negative,A la verga   Ya terminaron las vacaciones Nooo!!!     :'(
60154649436635136,es,negative,"Yaa no quiero más, Por favor "
62151477518532608,es,negative,@TeamLeoMessi_10 pues estudiar :$ porque tengo el martes un examen  y tuu?¿?
56637601821626368,es,negative,@PeteXT200   
50217791541878784,es,negative,de tanto rascarme los ojos por la alergia ya los tengo chiquiticos  !
11627753539371008,es,negative,@zarusasch fany la chika qe me gusta trabajara toda la semana en el barsito  pro no es asi
59020011397844992,es,negative,@RobotoForever No hay un solo boleto para todo el fin de semana y el lunes no hay de estudiante  Estoy pensando en una alternativa.
61157182414135296,es,negative,"@YulieLozada necesito enviarte un dm, pero no puedo porq no me seguiiiisss   #sufrocomopachonenleyseca"
60328557418774529,es,negative,"@llenand0vacios te la sudamos los followers??? Oooooo que maaal,,, "
58805527668469760,es,negative,@Gabriel_Meizoso  snif snif
59750991469355008,es,negative,No se que hacer 
58094711625355265,es,negative,"Buen día, pero sin ganas de clase! "
59040599407468545,es,negative,@valeriamoreno97  solo lo decia por si acaso! TE AMO y ya te empecé a extrañar 
58156138625105922,es,negative,"@homecellclaro la falla, me dijeron que si cuando se te dania el cable, es un billete mas o menos conseguir uno nuevo "
59288440767922176,es,negative,En realidad me da miedo irme hoy con esta lluvia 
50560844576198656,es,negative,yaaah no hope 
49455869393510400,es,negative,"@Maatisaanchez Uhhh!! Que mal!  que le paso?? Que bueno que este mejor, ojalá se mejore rapidísimo abue!! "
57336279121133568,es,negative,"me siento feliz, pero confundido que alguien me explique, ah por cierto pido una disculpa pública a @iridefarfalla dije algo sin razonar "
48724625877762048,es,negative,ss3 tomorrow...tix teda..morogo.. 
58871892790099969,es,negative,"@johnnymendoza9 ohhh yo estoy en el icpna, me muero de sueñooooo  http://myloc.me/jeSXp"
59012380058849282,es,negative,Quiero mi casa 
49609266545438720,es,negative,Me muero de sueño; pero no puedo seguir durmiendo 
58723484670504960,es,negative,@anahibenitezg en serio no sabes manejar anahii ?
