status_id,language,sentiment,text
11597431875571712,it,positive,@OlhardoLanza entãao dando mt força pra familia cine ?? 
60098328045686784,it,positive,esse final de semana eu vou pra sp 
56686899720491008,it,positive,@auralovers lagi apa dek ? haha 
59076361167437824,it,positive,"@RuleBlindBitch_ Ahh, ok  &amp; No problem(:"
58790235726815232,it,positive,@dhiilaaaa Tria 
61164860804837376,it,positive,@_tee_na sorry 
62478801954807808,it,positive,@x_Feel_Happy ca va ca va  koi de beau
11622914117869568,it,positive,@WeAreScarlett uh.... ME!! 
58087168668737536,it,positive,"@Maxie5591 siiii lo soooo, il mio tweet e' partito prima della spiegazione...dai dai hai tempo, quasi 6 mesi, per trovare qualcuno  "
50877256830169088,it,positive,Love a cuppa tea 
50558386177183744,it,positive,@nath_christine ia&quot; me kko percya kq.  jgn sdhh  Yª. 
61995621514612736,it,positive,Aww mi vecino se callaron 
48737390667378690,it,positive,9 minutess 
61249040112816128,it,positive,@doniwinata di twitter. [QuiZ + UPDATE] Twitter @NusaReborn bagi&quot; ID Gratis.Perdana tanggal 30 April 2011.  http://t.co/Ukc7glz
61116280551378944,it,positive,@CdSatelite #SatelucosenPotzolcalli 
60594905281601536,it,positive,@GlennSinyo Cupp...cupp ada yg mati lampuu ... Wkwkwkwkwk 
50110619352969216,it,positive,@phienonakecil sarah 
11615270229508096,it,positive,"@MileneAzevedo, ôpa. chegou aqui "
48357031152848896,it,positive,tamo indo pra missa 
56240501552201728,it,positive,Grazie e ricambio #FF @iBerto79 e @ilsalgo buon weekend ragazzi 
56997688889184257,it,positive,@LIVEORDIE_  Cava ?? 
61793717752832000,it,positive,Seguindo a @jessicabuzinari 
57844504853614592,it,positive,@lucastamassia_ é né mano! SHAHUSHUUAHS le o endereçoo! 
51267344667918337,it,positive,Arrived at home 
48923680645980160,it,positive,@Regiiane_brito 
62826387576336384,it,positive,@Abdulla_Albader حبيب طلال الفهد 
57701415509954560,it,positive,Hari ini @christineCece ketemu si dia..  ‎​​ƗƗ‎​ɑƗƗ‎​ɑƗƗ‎​ɑ.
58467859298398209,it,positive,@pi3rr3simon D'accord  #MoiDeMeme
50278991717859328,it,positive,@iM_So_Ambiti0us hope u feel better 
59513489298948096,it,positive,GO BUTTON!!! 
56261588562354176,it,negative,Tengo hambre :s 
56441626456887296,it,negative,@_atahualpa ta fuelte 
51012207076581376,it,negative,mt sono . Pelamor .. 
50698495270731776,it,negative,@atolutterodt kol mi 
61949495335849984,it,negative,@andresesanalogo 
49417236670201856,it,negative,@LoveSucks___ Mi dispiace è davvero brutto quel mal di pancia  prova a prendere un moment con me funziona sempre
62110416892989440,it,negative,@iBieberCristine why 
60666039863750656,it,negative,"@Little_Simpson ee da,nu dar iti zic eu am avut vreo 5 nume pana acum si multi inca ma cunosc dupa un nume nu dupa asta de acum "
11633023397142528,it,negative,@paolo_ale isso aí é fato verídico  HSAUHEHUSE
62670286977384448,it,negative,"@murilofiori  to,vc e os meninos ( @gumeneghel o @lucasfaee e o @allanbars )só me zoam  isso é bulling"
60190443190755328,it,negative,@AlmitaGR 
59692280700878848,it,negative,Chuva... pq?? 
61829500022964224,it,negative,"@valem2007 si, pero ancora niente lavoro qui a Cassino  e Per stare a Roma l'affitto e grande, non mi permetto"
49882610167578628,it,negative,@_Sajie_  allah yr7ma
11602468936880130,it,negative,@ratocwb sempre forever alone  droga hahahaha
61890682255712256,it,negative,qee feo pao y jessy me estan ignorando  (@iimaginaperver )
56926763825106944,it,negative,@magrbianchini  aaaaaaaaah  eu tavu brincando amoor &quot;/  . você nem sabe brincar poxa   . gosto mto de você bb *-*
56459865421389824,it,negative,#lutobianca  bi te amoo!
59659050455015424,it,negative,[AAAA] Dia 15 eu perdi o Live chat do Kev 
50798062578319360,it,negative,SE ROMPIO MI ARETE! 
59163234984402944,it,negative,@adeliatrandn curiga nga jadi ini  aaaaa 
11553863735713792,it,negative,@vaanmira tava com menina ? tava bonito ?  HAUSIAHIUSHAUSHAIUSH tnc eu só me ferro malinha ;/
60241687557062656,it,negative,Grr #nottired 
57343583161815040,it,negative,RGGG! La pagina de la #ONPE se sigue colgando 
61256500462632960,it,negative,Tõ cansando de pedir Hevo84 ..  (@leeekz live on http://twitcam.com/4lu1f)
58437046670340096,it,negative,mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati mati 
59824738389852160,it,negative,Me duele la pancita 
56124451061895169,it,negative,Mi hermanius @MonsterFromGaga me cambio. 
57162683157458944,it,negative,"Ah, que forever alone "
49203586344816640,it,negative,@SteHKelyn10 aa vce vai no Bubba com o seu minoo u_u' mimi  ASUAHSUAHSUAHS'
58181628459102208,it,negative,que dolor tan feo 
59275635448758272,it,negative,"Porra, perdi &quot;Nem que a vaca tussa&quot; do Disney Channel  HAHAHAHA"
50846053829844992,it,negative,"@mime_johnny ja se prečesto derem; KEVA, KEVAAA, u punom trgovačkom lancu. Čudne '91 poglede nekad dobim.  "
49168037764534272,it,negative,@newbiedm 
49269816963510272,it,negative,¡Pinche nube! Me tapa la vista 
48374485690236928,it,negative,Necesito a mi psicologa 
56247967820156929,it,negative,si tan solo @jensl066  checara el twitter 
50798129360023552,it,negative,Me duele el diafragma 
49112029360947200,it,negative,@ChanelSC taalnazi  hahaha
56357849084870657,it,negative,dai eu compro d novo HAHAHAHAH atri  @d_poletto
62143721428357122,it,negative,"@eLi182 cazzo davvero  io ci tenevo da dio... va bhe.. :/ cmq piacere valentina, ma chiamami vale ;)"
59727989528739841,it,negative,@Biii_k q issso hehehe... caiu  ?!?!
59543955318116353,it,negative,"Gila , lama bner "
56971276601917440,it,negative,100pre sucede algo maloo 100preeee! Solo Pido una Historia con un bonito Final  ='(
58199635180793856,it,negative,Meu amor desceu na avenida e eu fiquei alone 
59748419748638720,it,negative,quando qe vai ser o exalta ? eu qero tanto ir  @ca_fioranelli e @bia_passalha
59909302336495616,it,negative,aaaaaaa'f escola 
51178163715321856,it,negative,@_gilancellotti @PretaMaria @torquatto1 @caiquenogueira que sorte 
49157248836055040,it,negative,I'm scare to sleep alone... 
51384458544287744,it,negative,@kerryella25 DITTO! 
59789215667466240,it,negative,#chuxa!! me tengo que ir !! maldita tarea 
49693663739125760,it,negative,@RivaNyri IM SAYIN 
11707250343149568,it,negative,Lavorare in un giorno di ferie non ha prezzo. PUNTO. 
62716262349938688,it,negative,@Mexicopolako pie de comida no si no de pie de pierna 
56856602128551936,it,negative,Me duele la panza 
62107749663784960,it,negative,@kimchewww o.O I wanna have pizza 
60783781463855104,it,negative,@LittleMissOsama padhne k liye danta na 
57118589760708608,it,negative,"ah, o Alfredo ta no cel, ele não vai ver o video riaria "
51065787351441408,it,negative,quiero pizza!!! 
57813741097594882,it,negative,@fernandesmari_F ai eu nem vi ele 
60763312970924033,it,negative,Spider bite 
51136885493469184,it,negative,@dmentlok @LipaoC @mafesita14 @tatyviancha  #NoRegistran 
48362133804679168,it,negative,@FranGreave alo? la micro se demora 
60379773469335552,it,negative,Bijuteria - Bruno &amp; Marrone #NP    musica triste 
61859950833565696,it,negative,why no one followed @BiebersFavor? 
56658157002428417,it,negative,@JessicaaYeaah 
56055986326216704,it,negative,@gabsjanejon serio?  pra onde tu vai?
51387013408112640,it,negative,Ha dia TRISTE perdi minha aliança do Pelu haa  Escrito nome dele i quando comecie a gosta da banda i dia niver dele ha Tristeza /
59875903324438528,it,negative,RiP @ajperez17   So sad...
48905727644942336,it,negative,e um pra miiiiiim?  (@gusttavo_lima live on http://twitcam.com/47kbc)
60520483170430976,it,negative,"@micuin_fg @ale_montedo poisé ,, qdo é pra ela entra no msn , nao entra "
11702133086756864,it,negative,Traffic 
58130417823399936,it,negative,@monica_nolasco no te Gusta 
11645397072084992,it,negative,Espero esta Navidad no la pase solo 
58219922421067776,it,negative,Maldito dolor d cabeza 
49514545592549377,it,negative,carie (?) 
57882786618544128,it,negative,Pensando..... 
59308793061834752,it,negative,@paulitaaypeterr me parece qe si 
50506999292633088,it,negative,"Por favor, se dice estresante, NO eXtresante... "
58797683065880576,it,negative,"@soniafigone: ahem..vero, ho scordato di avvertirti!!!  Non mi odiare! Ti aspetto in costa azzurra!! :-*"
48903231241338880,it,negative,Cuman sendiri disini  #7ElevenID
49422584688812032,it,negative,@Carlottella non esser anche tu triste 
48788369962045441,it,negative,@Simonerodriguez haushaushuahs ya no tengo  *Forever Alone*
60210570850336768,it,negative,@raulps18 si me duele 
49879890811559936,it,negative,@_Sabik_ Ditto 
58388237286248448,it,negative,Me hace falta mi novia bella @farismend1 
51022462221160449,it,negative,@kemiilli @SrBoteco imaginooo 
58306668185915392,it,negative,Solitaria 
59932084449452032,it,negative,@WhippCreamPizza  xx
62391843190611969,it,negative,@Pri82ssy @SugarrButt 
51223952365858816,it,negative,@monicaliaci all star! Le superga non mi sono durate neanche un mese! 
57486885597085696,it,negative,@TrivaLco @opinionweb Oh! 
58777247540199424,it,negative,@aldivanny @travieza_J442 comadre no sea gacha arrulleme wey ia kiero dormir 
51280005619126272,it,negative,"opet slavonija, opet sprovod... "
61000974927532032,it,negative,Non c'è scampo quando si ama. Anche nell'essere felici si prova un immenso dolore...  &lt;3 http://fb.me/LK3uJH0O
56799433928617984,it,negative,@CamiGuglielmino. A mi abuelo 
57333737775575040,it,negative,me duele mi rodilla 
60390140018831360,it,negative,RIP @ajperez17. 
56084946456023040,it,negative,@coldmatiz @CCoronin grazieeeee che la tua sapienza sia con noi  non vedo luce alla fine del tunnel! Finanza quando?
51234113188925440,it,negative, (@ Parodontiste) http://4sq.com/eaBPyb
