status_id,language,sentiment,text
61622345319727104,de,positive,Yeay SMILE  &lt;------ Bingung mau ngetwitt
51183219470643200,de,positive,Sozialpädagogik ist toll 
60149532889063424,de,positive,&lt;-------- has bagels. 
50336264095928320,de,positive,@viiccapeline shaushauhsuahsuahush  bobinha.
57726969068007424,de,positive,@whyphone und jetzt bin ich da  aber ist ja nur bio  und was hast du jetzt? 
51274987654492160,de,positive,@justinbieber hey my biebs ! 
50095380653809664,de,positive,@Wasserbombe das ist nicht traurig 
56449428239818752,de,positive,@prettyinpunk1 isn't it cute?! 
59285891788713985,de,positive,@BieberPRangers haha alright then 
60847067790196736,de,positive,voltei  rs
56856643090137088,de,positive,@kushSmoker337:im done lmao 
57877791982616576,de,positive,@dorkaaaa ma este én is fürdetem a dögöt 
49782977877647360,de,positive,Ich kehre zurück an meine alte Schule 
50882273763008512,de,positive,@Li_lli herzlichen Glückwunsch 
57389903499112448,de,positive,"@Schmidtlepp dafür. und wenn das noch nicht reicht, müssen wir noch ein Wachsabbild mit ins Museum stellen. #mehrals1lauer "
57160043811962880,de,positive,@TheJarrellBiebs 25... 100... 
61185207771996160,de,positive,@BiebersEllie ey 
58795310612357120,de,positive,"@mismamente Ja Freund, du hast recht!! "
59615586451329025,de,positive,#dsds wiederholung gucken .. gestern keine zeit gehabt 
49328437227294723,de,positive,@RenaBug1 night babe  fluff u!
56357903560486912,de,positive,@duschwasser Willste das etwa? Dann kann ich dich doch nicht mehr lieb haben 
60661168007692288,de,positive,@denizkoekden skype anfrage ist raus  #huch hast ja schon angenommen^^ fix 
61502323263934464,de,positive,"@Bushkopf_ Natürlich.  In den Sommerferien fahre ich dann nach Hannover, um im Uni-Klinikum auf der Krebs-Sation zu schuften. &gt;&gt;&gt;"
48839327186288640,de,positive,"@anTTraXX Wenn Du Dir Dein Handy mit Apps aus dubiosen Quellen vollhauen willst, nur zu. Ich kann drauf verzichten. "
49627212642648065,de,negative,imm Gonn Miss Himm 
60535932822110209,de,negative,@AudryGabrielle @stephanienats kalian dmn?? Hp gw rusaaak.. 
50514836852969472,de,negative,"Noooin. Eine meiner Boxen ist kaputt  Sie hat mir 10 Jahre gute Dienste geleistet, aber das war dann wohl genug."
57312695325691904,de,negative,Sonnenbrille weg O.o 
59237174989692928,de,negative,@mr_ozmoziz runs 
62033558511943680,de,negative,@iBieberRetweet owh 
49820382961729536,de,negative,@Petra_Millenium přijď. Ale já bych měl teď jen divoké sny 
50838981352488960,de,negative,@Lalilein_  Na geh.. wie lang hast Schule heute?
11551127971561472,de,negative,@devon_rose01 im sick 
59852620554174464,de,negative,@smileitsbubbles 
56506489585672193,de,negative,Wish u were here beib  
58687768548753408,de,negative,@koidunkdunk br bk twitter lg  iya kmrn dpt sms dr yumi jg .. sedih bgt ;(
61709162391941121,de,negative,Malochen  ....
59862981361664000,de,negative,@misschris_org drawn. I'm such a sucker 
50537177767092224,de,negative,@Damn_Beliebers 
50071510886518784,de,negative,"@arithmetix gerade als DM geschickt. Eher so  - Daumenrunter - buhhh, so etwa"
61223412181368833,de,negative,"@scheilaaa bá, é fim de carreira né  HAUHAUHAUHUAUAH"
62550336778403840,de,negative,Okay ich glaube das mit der Frühlingsliebe wird wohl nix...vllt. die Sommerliebe?  Kann nur hoffen 
62680355022442496,de,negative,@pamellaperezz aehauiehauieae poxa 
51501833398657024,de,negative,☹ @lichaichaa @vhiirda ☹ wee galauu 
56360542364901377,de,negative,Smifffyy u sicken my happiness  @klsrt88
59538950242570240,de,negative,@TheJustinBieber ohhh.... 
58746342889099264,de,negative,@BigDive1 moin moin. Ich muss am WE arbeiten 
59850365381783553,de,negative,where is Jessica Jung ? TT3TT kenapa ga muncul di TT? 
49035505081401344,de,negative,@xxjaaaim 
50999392378961920,de,negative,@medniecee Vaine man jau tas pats.    Būs jābrauc pa kluso ar riteni. 
59117095438389248,de,negative,@Flooorkuntzpyp Mentira  chau flori
58702614858186752,de,negative,sick  not fun!
11541394560651264,de,negative,@jessiebah oww 
11678536976830464,de,negative,@derbervogel Hier hats geschneit wie bloed seit gestern abend! 
59444145147756545,de,negative,@immlass 
57394865046159361,de,negative,@AlexBieberTW omg thats awful! 
48887735397781505,de,negative,@TeamJoeickevin you're so lucky Seher 
57772926543478784,de,negative,@Miss_Truemmi 'tschuldigung 
49159774134214656,de,negative,Awh damit 
48971457715388416,de,negative,@hendrickdc 
59403269130293248,de,negative,@MarlaGutierreza  marlaa no te vi en el twittcam 
56496280075108352,de,negative,@Happy_Swiss  Mein Arm :S .. wird immer schlimmer 
60862785705361408,de,negative,omg im still sick and dying 
60934460559982592,de,negative,@Barbiebently20 
48379591164825600,de,negative,@AxisPowerzxc SUCKER. 
49012495834284032,de,negative,@shannenqy same. 
59407636382224385,de,negative,Nunk te intereso! 
57829168875966464,de,negative,e tão triste nein saber mecher no twitter   
62251031731519488,de,negative,@sunshinesoph79 oopsie.     Xx
59973061709004800,de,negative,So hungry 
60261990354006016,de,negative,@Sophia_Phan @gavindfernando @j_merriel @rbrediceanu @sohanjudge @jessannelund @ginabaldassarre @haydenfitz cant im workibg 
59267835121250304,de,negative,@fer_pagin erro! ;p HUAHEUHEUAHEUAHEUHE vc nao éé foda 
49071134150365184,de,negative,@the_tinkerbell oh nein  - hoffentlich hilft er 
50198977240506368,de,negative,So much for Spring  http://yfrog.com/h03vsmtj
60885929019187201,de,negative,@_Daniel_Leite é triste! 
61936691010744320,de,negative,@imlosingmymind_  tbm naum  minha mae nao dexo eu sair 
56856471991889920,de,negative,@hyperaktivraupe Ich freu mich jedenfalls total  es gibt im vergleich zu Drama-Romance und Horro-Splatter so wenig Yaoi 
62798039894593536,de,negative,@Nessa_90 meinste jetzt das von Nick?  jaaaa haben wir gleichzeitig Feierabend aber ich muss dann noch kurz einkaufen 
50669681375326208,de,negative,@AndyScheffer saaie vent 
50894952359665664,de,negative,school in few minutes 
50122956143210496,de,negative, ja jetzt bin ich beleidigt. so.
62560527397830656,de,negative,@Zahni_LE und der hat ja noch angriffen als Jörg Jacko auf dem arm hatte ich hätte die Polizei rufen sollen 
11699458832076800,de,negative,@electru Ich kam gestern Abend schon nicht mehr drauf. Wollte noch ein Foto hochladen 
56584741813616640,de,negative,Im sorry.. 
49798115322114048,de,negative,Damn thunder! 
50657565771698176,de,negative,muzieeeekleren 
59998568752230400,de,negative,I was so sick last night 
60008937788940288,de,negative,@DAMNmarie 
61596783129800704,de,negative,@Xiaochenn_Lieya sedih 
59173164722294784,de,negative,"@WowwBeliebers aww, im sorry "
58036117949255680,de,negative,"@Vanniiy jetzt weißt du wies deiner Mama gegangen ist, als du mal zu spät nachhause gekommen bist/gar nicht "
59178172951969792,de,negative,"@JustGreatMiley das ging bei mir nich, weil die nicht auf megavideo drin sind  wo hast du die den geschaut?"
50779837635371008,de,negative,Die in VIP 　＾Д＾)ブーン系小説練習＆イラスト総合案内所のようです http://blog.livedoor.jp/dieinvip/archives/2755535.html #2ch #vip
57115736887398400,de,negative,@abcdaisy_x ich habe keine 
50438172882124800,de,negative,k wil digter by sgool wonen 
48821555752476672,de,negative,Awwww  My poor baby. @justinbieber was sick here. http://dailybooth.com/u/8ges3
59262785107935232,de,negative,Man I hate being sick 
56048029215633409,de,negative,"Facharbeit für die Abschlussprüfung schreiben. 2,5 Seiten von 5notwendigen hab ich erst  #fail"
50978898074284033,de,negative,"Floris , rust zacht "
48813940951613440,de,negative,"@joyvanzetten aaaah men, qtime with him, me jealous "
56095309985611776,de,negative,@Linnygirly ja das ist deine Schuld  Menno. Ich will das aus meinen Kopf haben. Mach was.
57010612064108544,de,negative,@Mumutiaa : iy nich yg di semarang! Hmm 
59226795647565824,de,negative,@justinbieber @scooterbraun @dankanter When Are You Leaving Israel ?  8
50430212994899968,de,negative,@sssnicklefritz in jail 
51328379345059840,de,negative,Getting sick ! 
58999496146821120,de,negative,Krank  und das wo Gerade Ferien sind.
60538543000399872,de,negative,"@nickloov : dek, kok unfollow in bg dek? "
56947569867231232,de,negative,Aku kangen the sims 
49363230459572224,de,negative,@krichfreshkicks  sorry
56903305472909312,de,negative,@hideinyourfeild owwwwwwwwie 
62563121562271745,de,negative,@weheartbieber__ pada deszcz - raining 
62302173656129537,de,negative,Feeling sick 
58309334890856449,de,negative,RT@biloss: Sorry @Deffanies 
57629383212548096,de,negative,"Abandonei meu twitter esses dias, poxa..  hehe"
49140041519337473,de,negative,@chriswalterbach @ryguyMN @ptholtz haha i'm sorry 
58148520263290880,de,negative,"Morgen schon Donnerstag , ich will Ferien "
62747101494394880,de,negative,&amp;&amp; im bck an HR later 
59858088727027712,de,negative,Mein Bruder wird gleich operiert.  #Krankenhaus #OP
62217905777029120,de,negative,@Dontloveme_ sei seii  http://fugadarealidade.tumblr.com/
50874310822338560,de,negative,Wer holt mich ab ? 
61957240743133184,de,negative,@daffodil0207 
59334147960868864,de,negative,@Jeffren11 
57931161023946752,de,negative,@LaBieberSmile awe poor girl 
58408753153843200,de,negative,In meinem Bett waren es mindestens 10 Grad wärmer
